id,age_group_det,pop,deaths,cause,f_age
05554,ALT040B45,21826,0,respiratory_diseases,40
05554,ALT045B50,29785,1,respiratory_diseases,45
05554,ALT050B55,33479,3,respiratory_diseases,50
05554,ALT055B60,28057,10,respiratory_diseases,55
05554,ALT060B65,22528,6,respiratory_diseases,60
05554,ALT065B70,18254,21,respiratory_diseases,65
05554,ALT070B75,13496,30,respiratory_diseases,70
05554,ALT075B80,16802,58,respiratory_diseases,75
05554,ALT080B85,10964,56,respiratory_diseases,80
05554,ALT085B90,5807,48,respiratory_diseases,85
05554,ALT090UM,2583,45,respiratory_diseases,90
05558,ALT000,2074,0,respiratory_diseases,0
05558,ALT001B15,28688,0,respiratory_diseases,1
05558,ALT015B20,13547,0,respiratory_diseases,15
05558,ALT020B25,12038,0,respiratory_diseases,20
05558,ALT025B30,11339,0,respiratory_diseases,25
05558,ALT030B35,11703,0,respiratory_diseases,30
05558,ALT035B40,12076,0,respiratory_diseases,35
05558,ALT040B45,12774,0,respiratory_diseases,40
05558,ALT045B50,17665,3,respiratory_diseases,45
05558,ALT050B55,20405,2,respiratory_diseases,50
05558,ALT055B60,18113,4,respiratory_diseases,55
05558,ALT060B65,14903,10,respiratory_diseases,60
05558,ALT065B70,12095,11,respiratory_diseases,65
05558,ALT070B75,8724,20,respiratory_diseases,70
05558,ALT075B80,10514,36,respiratory_diseases,75
05558,ALT080B85,6589,38,respiratory_diseases,80
05558,ALT085B90,3833,37,respiratory_diseases,85
05558,ALT090UM,1939,42,respiratory_diseases,90
05562,ALT000,5526,0,respiratory_diseases,0
05562,ALT001B15,73824,0,respiratory_diseases,1
05562,ALT015B20,32302,0,respiratory_diseases,15
05562,ALT020B25,32719,0,respiratory_diseases,20
05562,ALT025B30,34397,0,respiratory_diseases,25
05562,ALT030B35,33413,0,respiratory_diseases,30
05562,ALT035B40,34575,2,respiratory_diseases,35
05562,ALT040B45,35820,1,respiratory_diseases,40
05562,ALT045B50,48761,1,respiratory_diseases,45
05562,ALT050B55,53613,8,respiratory_diseases,50
05562,ALT055B60,50616,10,respiratory_diseases,55
05562,ALT060B65,44303,36,respiratory_diseases,60
05562,ALT065B70,37022,39,respiratory_diseases,65
05562,ALT070B75,28103,62,respiratory_diseases,70
05562,ALT075B80,31977,112,respiratory_diseases,75
05562,ALT080B85,21302,120,respiratory_diseases,80
05562,ALT085B90,12912,144,respiratory_diseases,85
05562,ALT090UM,6010,88,respiratory_diseases,90
05566,ALT000,4393,0,respiratory_diseases,0
05566,ALT001B15,60690,0,respiratory_diseases,1
05566,ALT015B20,27777,0,respiratory_diseases,15
05566,ALT020B25,25955,0,respiratory_diseases,20
05566,ALT025B30,25194,0,respiratory_diseases,25
05566,ALT030B35,24575,1,respiratory_diseases,30
05566,ALT035B40,24887,0,respiratory_diseases,35
05566,ALT040B45,26207,2,respiratory_diseases,40
05566,ALT045B50,36443,2,respiratory_diseases,45
05566,ALT050B55,40272,5,respiratory_diseases,50
05566,ALT055B60,34291,7,respiratory_diseases,55
05566,ALT060B65,27539,14,respiratory_diseases,60
05566,ALT065B70,22632,34,respiratory_diseases,65
05566,ALT070B75,17146,28,respiratory_diseases,70
05566,ALT075B80,21524,71,respiratory_diseases,75
05566,ALT080B85,13712,84,respiratory_diseases,80
05566,ALT085B90,7717,86,respiratory_diseases,85
05566,ALT090UM,3455,75,respiratory_diseases,90
05570,ALT000,2578,0,respiratory_diseases,0
05570,ALT001B15,37438,0,respiratory_diseases,1
05570,ALT015B20,16931,0,respiratory_diseases,15
05570,ALT020B25,15156,0,respiratory_diseases,20
05570,ALT025B30,15105,0,respiratory_diseases,25
05570,ALT030B35,15102,0,respiratory_diseases,30
05570,ALT035B40,15574,0,respiratory_diseases,35
05570,ALT040B45,16545,0,respiratory_diseases,40
05570,ALT045B50,22199,0,respiratory_diseases,45
05570,ALT050B55,24411,1,respiratory_diseases,50
05570,ALT055B60,21586,1,respiratory_diseases,55
05570,ALT060B65,18002,8,respiratory_diseases,60
05570,ALT065B70,15136,12,respiratory_diseases,65
05570,ALT070B75,11376,14,respiratory_diseases,70
05570,ALT075B80,13707,41,respiratory_diseases,75
05570,ALT080B85,8842,37,respiratory_diseases,80
05570,ALT085B90,5341,43,respiratory_diseases,85
05570,ALT090UM,2715,48,respiratory_diseases,90
05711,ALT000,3400,1,respiratory_diseases,0
05711,ALT001B15,43277,1,respiratory_diseases,1
05711,ALT015B20,18238,1,respiratory_diseases,15
05711,ALT020B25,22751,0,respiratory_diseases,20
05711,ALT025B30,25469,1,respiratory_diseases,25
05711,ALT030B35,23128,0,respiratory_diseases,30
05711,ALT035B40,20262,1,respiratory_diseases,35
05711,ALT040B45,20006,1,respiratory_diseases,40
05711,ALT045B50,23974,0,respiratory_diseases,45
05711,ALT050B55,25606,6,respiratory_diseases,50
05711,ALT055B60,22163,4,respiratory_diseases,55
05711,ALT060B65,18987,11,respiratory_diseases,60
05711,ALT065B70,15877,18,respiratory_diseases,65
05711,ALT070B75,13001,32,respiratory_diseases,70
05711,ALT075B80,16344,54,respiratory_diseases,75
05711,ALT080B85,10916,40,respiratory_diseases,80
05711,ALT085B90,6508,79,respiratory_diseases,85
05711,ALT090UM,3544,88,respiratory_diseases,90
05754,ALT000,3598,0,respiratory_diseases,0
05754,ALT001B15,49407,0,respiratory_diseases,1
05754,ALT015B20,21486,0,respiratory_diseases,15
05754,ALT020B25,21226,0,respiratory_diseases,20
05754,ALT025B30,21905,1,respiratory_diseases,25
05754,ALT030B35,21515,0,respiratory_diseases,30
05754,ALT035B40,21184,0,respiratory_diseases,35
05754,ALT040B45,22124,0,respiratory_diseases,40
05754,ALT045B50,29091,3,respiratory_diseases,45
05754,ALT050B55,31914,2,respiratory_diseases,50
05754,ALT055B60,27300,7,respiratory_diseases,55
05754,ALT060B65,21687,9,respiratory_diseases,60
05754,ALT065B70,17646,14,respiratory_diseases,65
05754,ALT070B75,13761,27,respiratory_diseases,70
05754,ALT075B80,17595,36,respiratory_diseases,75
05754,ALT080B85,10947,47,respiratory_diseases,80
05754,ALT085B90,6342,60,respiratory_diseases,85
05754,ALT090UM,3100,44,respiratory_diseases,90
05758,ALT000,2342,0,respiratory_diseases,0
05758,ALT001B15,32206,1,respiratory_diseases,1
05758,ALT015B20,14062,0,respiratory_diseases,15
05758,ALT020B25,13393,0,respiratory_diseases,20
05758,ALT025B30,14076,0,respiratory_diseases,25
05758,ALT030B35,13897,1,respiratory_diseases,30
05758,ALT035B40,14031,1,respiratory_diseases,35
05758,ALT040B45,14668,1,respiratory_diseases,40
05758,ALT045B50,19643,0,respiratory_diseases,45
05758,ALT050B55,21987,1,respiratory_diseases,50
05758,ALT055B60,19843,8,respiratory_diseases,55
05758,ALT060B65,16058,12,respiratory_diseases,60
05758,ALT065B70,13518,9,respiratory_diseases,65
05758,ALT070B75,10606,19,respiratory_diseases,70
05758,ALT075B80,13398,37,respiratory_diseases,75
05758,ALT080B85,9069,38,respiratory_diseases,80
05758,ALT085B90,5525,36,respiratory_diseases,85
05758,ALT090UM,2752,52,respiratory_diseases,90
05762,ALT000,1242,0,respiratory_diseases,0
05762,ALT001B15,17795,0,respiratory_diseases,1
05762,ALT015B20,8450,0,respiratory_diseases,15
05762,ALT020B25,7851,0,respiratory_diseases,20
05762,ALT025B30,7718,0,respiratory_diseases,25
05762,ALT030B35,7305,0,respiratory_diseases,30
05762,ALT035B40,7374,0,respiratory_diseases,35
05762,ALT040B45,7751,0,respiratory_diseases,40
05762,ALT045B50,10938,0,respiratory_diseases,45
05762,ALT050B55,12586,1,respiratory_diseases,50
05762,ALT055B60,11730,3,respiratory_diseases,55
05762,ALT060B65,9888,2,respiratory_diseases,60
05762,ALT065B70,8075,9,respiratory_diseases,65
05762,ALT070B75,5933,8,respiratory_diseases,70
05762,ALT075B80,7804,16,respiratory_diseases,75
05762,ALT080B85,5035,22,respiratory_diseases,80
05762,ALT085B90,2880,23,respiratory_diseases,85
05762,ALT090UM,1500,18,respiratory_diseases,90
05766,ALT000,3372,0,respiratory_diseases,0
05766,ALT001B15,47094,0,respiratory_diseases,1
05766,ALT015B20,19959,0,respiratory_diseases,15
05766,ALT020B25,19803,0,respiratory_diseases,20
05766,ALT025B30,19785,0,respiratory_diseases,25
05766,ALT030B35,18823,1,respiratory_diseases,30
05766,ALT035B40,18675,0,respiratory_diseases,35
05766,ALT040B45,18900,0,respiratory_diseases,40
05766,ALT045B50,26096,0,respiratory_diseases,45
05766,ALT050B55,29412,3,respiratory_diseases,50
05766,ALT055B60,27167,5,respiratory_diseases,55
05766,ALT060B65,22488,8,respiratory_diseases,60
05766,ALT065B70,19508,23,respiratory_diseases,65
05766,ALT070B75,14775,31,respiratory_diseases,70
05766,ALT075B80,19039,50,respiratory_diseases,75
05766,ALT080B85,12660,50,respiratory_diseases,80
05766,ALT085B90,7359,59,respiratory_diseases,85
05766,ALT090UM,4018,57,respiratory_diseases,90
05770,ALT000,3053,0,respiratory_diseases,0
05770,ALT001B15,41286,0,respiratory_diseases,1
05770,ALT015B20,17850,0,respiratory_diseases,15
05770,ALT020B25,17213,0,respiratory_diseases,20
05770,ALT025B30,17870,0,respiratory_diseases,25
05770,ALT030B35,17203,0,respiratory_diseases,30
05770,ALT035B40,16858,0,respiratory_diseases,35
05770,ALT040B45,17292,0,respiratory_diseases,40
05770,ALT045B50,24104,0,respiratory_diseases,45
05770,ALT050B55,26725,3,respiratory_diseases,50
05770,ALT055B60,24909,6,respiratory_diseases,55
05770,ALT060B65,20040,8,respiratory_diseases,60
05770,ALT065B70,16938,14,respiratory_diseases,65
05770,ALT070B75,13012,30,respiratory_diseases,70
05770,ALT075B80,16617,46,respiratory_diseases,75
05770,ALT080B85,10855,46,respiratory_diseases,80
05770,ALT085B90,6653,65,respiratory_diseases,85
05770,ALT090UM,3388,75,respiratory_diseases,90
05774,ALT000,3118,0,respiratory_diseases,0
05774,ALT001B15,41619,0,respiratory_diseases,1
05774,ALT015B20,17809,0,respiratory_diseases,15
05774,ALT020B25,21120,0,respiratory_diseases,20
05774,ALT025B30,22353,0,respiratory_diseases,25
05774,ALT030B35,20508,0,respiratory_diseases,30
05774,ALT035B40,18631,2,respiratory_diseases,35
05774,ALT040B45,18110,0,respiratory_diseases,40
05774,ALT045B50,22435,2,respiratory_diseases,45
05774,ALT050B55,24684,3,respiratory_diseases,50
05774,ALT055B60,22646,7,respiratory_diseases,55
05774,ALT060B65,18762,10,respiratory_diseases,60
05774,ALT065B70,14597,15,respiratory_diseases,65
05774,ALT070B75,10543,21,respiratory_diseases,70
05774,ALT075B80,13086,42,respiratory_diseases,75
05774,ALT080B85,8131,49,respiratory_diseases,80
05774,ALT085B90,4773,58,respiratory_diseases,85
05774,ALT090UM,2273,53,respiratory_diseases,90
05911,ALT000,3187,0,respiratory_diseases,0
05911,ALT001B15,40182,0,respiratory_diseases,1
05911,ALT015B20,17237,1,respiratory_diseases,15
05911,ALT020B25,24611,0,respiratory_diseases,20
05911,ALT025B30,28202,1,respiratory_diseases,25
05911,ALT030B35,24602,0,respiratory_diseases,30
05911,ALT035B40,21363,2,respiratory_diseases,35
05911,ALT040B45,20140,0,respiratory_diseases,40
05911,ALT045B50,26253,2,respiratory_diseases,45
05911,ALT050B55,28721,8,respiratory_diseases,50
05911,ALT055B60,26806,8,respiratory_diseases,55
05911,ALT060B65,23808,22,respiratory_diseases,60
05911,ALT065B70,20549,27,respiratory_diseases,65
05911,ALT070B75,16126,44,respiratory_diseases,70
05911,ALT075B80,19042,60,respiratory_diseases,75
05911,ALT080B85,12779,78,respiratory_diseases,80
05911,ALT085B90,7673,95,respiratory_diseases,85
05911,ALT090UM,3639,71,respiratory_diseases,90
05913,ALT000,5857,0,respiratory_diseases,0
05913,ALT001B15,71655,1,respiratory_diseases,1
05913,ALT015B20,29231,0,respiratory_diseases,15
05913,ALT020B25,38174,0,respiratory_diseases,20
05913,ALT025B30,44123,0,respiratory_diseases,25
05913,ALT030B35,39459,0,respiratory_diseases,30
05913,ALT035B40,36502,0,respiratory_diseases,35
05913,ALT040B45,34882,3,respiratory_diseases,40
05913,ALT045B50,43404,3,respiratory_diseases,45
05913,ALT050B55,46487,14,respiratory_diseases,50
05913,ALT055B60,40826,18,respiratory_diseases,55
05913,ALT060B65,35908,34,respiratory_diseases,60
05913,ALT065B70,30509,51,respiratory_diseases,65
05913,ALT070B75,24937,59,respiratory_diseases,70
05913,ALT075B80,29059,95,respiratory_diseases,75
05913,ALT080B85,18816,94,respiratory_diseases,80
05913,ALT085B90,10877,109,respiratory_diseases,85
05913,ALT090UM,5107,95,respiratory_diseases,90
05914,ALT000,1821,0,respiratory_diseases,0
05914,ALT001B15,24145,0,respiratory_diseases,1
05914,ALT015B20,9988,0,respiratory_diseases,15
05914,ALT020B25,10599,0,respiratory_diseases,20
05914,ALT025B30,11588,0,respiratory_diseases,25
05914,ALT030B35,10717,0,respiratory_diseases,30
05914,ALT035B40,10531,0,respiratory_diseases,35
05914,ALT040B45,10640,0,respiratory_diseases,40
05914,ALT045B50,14075,2,respiratory_diseases,45
05914,ALT050B55,15763,5,respiratory_diseases,50
05914,ALT055B60,14265,8,respiratory_diseases,55
05914,ALT060B65,12002,8,respiratory_diseases,60
05914,ALT065B70,10414,11,respiratory_diseases,65
05914,ALT070B75,8619,17,respiratory_diseases,70
05914,ALT075B80,10356,25,respiratory_diseases,75
05914,ALT080B85,6821,35,respiratory_diseases,80
05914,ALT085B90,3957,35,respiratory_diseases,85
05914,ALT090UM,1965,37,respiratory_diseases,90
05915,ALT000,1760,0,respiratory_diseases,0
05915,ALT001B15,23852,0,respiratory_diseases,1
05915,ALT015B20,10466,0,respiratory_diseases,15
05915,ALT020B25,10982,0,respiratory_diseases,20
05915,ALT025B30,11336,0,respiratory_diseases,25
05915,ALT030B35,10616,1,respiratory_diseases,30
05915,ALT035B40,10877,0,respiratory_diseases,35
05915,ALT040B45,11049,0,respiratory_diseases,40
05915,ALT045B50,13429,3,respiratory_diseases,45
05915,ALT050B55,14121,1,respiratory_diseases,50
05915,ALT055B60,12968,0,respiratory_diseases,55
05915,ALT060B65,11413,8,respiratory_diseases,60
05915,ALT065B70,9862,9,respiratory_diseases,65
05915,ALT070B75,7489,14,respiratory_diseases,70
05915,ALT075B80,8685,25,respiratory_diseases,75
05915,ALT080B85,5743,48,respiratory_diseases,80
05915,ALT085B90,3304,37,respiratory_diseases,85
05915,ALT090UM,1619,25,respiratory_diseases,90
05916,ALT000,1390,0,respiratory_diseases,0
05916,ALT001B15,18807,0,respiratory_diseases,1
05916,ALT015B20,8353,1,respiratory_diseases,15
05916,ALT020B25,9317,0,respiratory_diseases,20
05916,ALT025B30,10054,0,respiratory_diseases,25
05916,ALT030B35,8943,0,respiratory_diseases,30
05916,ALT035B40,9114,0,respiratory_diseases,35
05916,ALT040B45,9648,0,respiratory_diseases,40
05916,ALT045B50,12154,0,respiratory_diseases,45
05916,ALT050B55,12904,2,respiratory_diseases,50
05916,ALT055B60,11756,8,respiratory_diseases,55
05916,ALT060B65,10217,9,respiratory_diseases,60
05916,ALT065B70,8747,14,respiratory_diseases,65
05916,ALT070B75,7088,19,respiratory_diseases,70
05916,ALT075B80,7960,18,respiratory_diseases,75
05916,ALT080B85,5344,27,respiratory_diseases,80
05916,ALT085B90,3289,28,respiratory_diseases,85
05916,ALT090UM,1689,28,respiratory_diseases,90
05954,ALT000,2808,0,respiratory_diseases,0
05954,ALT001B15,37512,0,respiratory_diseases,1
05954,ALT015B20,16148,0,respiratory_diseases,15
05954,ALT020B25,17145,0,respiratory_diseases,20
05954,ALT025B30,18379,0,respiratory_diseases,25
05954,ALT030B35,17855,0,respiratory_diseases,30
05954,ALT035B40,17693,0,respiratory_diseases,35
05954,ALT040B45,17745,1,respiratory_diseases,40
05954,ALT045B50,26058,2,respiratory_diseases,45
05954,ALT050B55,29674,5,respiratory_diseases,50
05954,ALT055B60,26035,11,respiratory_diseases,55
05954,ALT060B65,22481,9,respiratory_diseases,60
05954,ALT065B70,19361,31,respiratory_diseases,65
05954,ALT070B75,15937,27,respiratory_diseases,70
05954,ALT075B80,18758,57,respiratory_diseases,75
05954,ALT080B85,11788,62,respiratory_diseases,80
05954,ALT085B90,6682,70,respiratory_diseases,85
05954,ALT090UM,3315,49,respiratory_diseases,90
05958,ALT000,2366,1,respiratory_diseases,0
05958,ALT001B15,32514,0,respiratory_diseases,1
05958,ALT015B20,15004,1,respiratory_diseases,15
05958,ALT020B25,14540,0,respiratory_diseases,20
05958,ALT025B30,15044,0,respiratory_diseases,25
05958,ALT030B35,14195,1,respiratory_diseases,30
05958,ALT035B40,13987,0,respiratory_diseases,35
05958,ALT040B45,14965,1,respiratory_diseases,40
05958,ALT045B50,20833,3,respiratory_diseases,45
05958,ALT050B55,23378,4,respiratory_diseases,50
05958,ALT055B60,21063,8,respiratory_diseases,55
05958,ALT060B65,17612,8,respiratory_diseases,60
05958,ALT065B70,14403,22,respiratory_diseases,65
05958,ALT070B75,11089,38,respiratory_diseases,70
05958,ALT075B80,14220,38,respiratory_diseases,75
05958,ALT080B85,9231,42,respiratory_diseases,80
05958,ALT085B90,5200,58,respiratory_diseases,85
05958,ALT090UM,2625,55,respiratory_diseases,90
05962,ALT000,3876,0,respiratory_diseases,0
05962,ALT001B15,52163,1,respiratory_diseases,1
05962,ALT015B20,22849,0,respiratory_diseases,15
05962,ALT020B25,22681,0,respiratory_diseases,20
05962,ALT025B30,23930,0,respiratory_diseases,25
05962,ALT030B35,22938,0,respiratory_diseases,30
05962,ALT035B40,22626,0,respiratory_diseases,35
05962,ALT040B45,23219,2,respiratory_diseases,40
05962,ALT045B50,32470,2,respiratory_diseases,45
05962,ALT050B55,37966,5,respiratory_diseases,50
05962,ALT055B60,32957,20,respiratory_diseases,55
05962,ALT060B65,27165,21,respiratory_diseases,60
05962,ALT065B70,22975,30,respiratory_diseases,65
05962,ALT070B75,18498,50,respiratory_diseases,70
05962,ALT075B80,23106,77,respiratory_diseases,75
05962,ALT080B85,14104,84,respiratory_diseases,80
05962,ALT085B90,7778,95,respiratory_diseases,85
05962,ALT090UM,3585,90,respiratory_diseases,90
05966,ALT000,1226,0,respiratory_diseases,0
05966,ALT001B15,17623,0,respiratory_diseases,1
05966,ALT015B20,8015,0,respiratory_diseases,15
05966,ALT020B25,7493,0,respiratory_diseases,20
05966,ALT025B30,7904,0,respiratory_diseases,25
05966,ALT030B35,7762,0,respiratory_diseases,30
05966,ALT035B40,7846,0,respiratory_diseases,35
05966,ALT040B45,7861,0,respiratory_diseases,40
05966,ALT045B50,10880,0,respiratory_diseases,45
05966,ALT050B55,12432,1,respiratory_diseases,50
05966,ALT055B60,10673,3,respiratory_diseases,55
05966,ALT060B65,8746,3,respiratory_diseases,60
05966,ALT065B70,6915,7,respiratory_diseases,65
05966,ALT070B75,5371,18,respiratory_diseases,70
05966,ALT075B80,6512,26,respiratory_diseases,75
05966,ALT080B85,4139,24,respiratory_diseases,80
05966,ALT085B90,2471,22,respiratory_diseases,85
05966,ALT090UM,1114,16,respiratory_diseases,90
05970,ALT000,2563,0,respiratory_diseases,0
05970,ALT001B15,33740,0,respiratory_diseases,1
05970,ALT015B20,15012,0,respiratory_diseases,15
05970,ALT020B25,18377,0,respiratory_diseases,20
05970,ALT025B30,18585,1,respiratory_diseases,25
05970,ALT030B35,16460,0,respiratory_diseases,30
05970,ALT035B40,15613,0,respiratory_diseases,35
05970,ALT040B45,15103,0,respiratory_diseases,40
05970,ALT045B50,20441,2,respiratory_diseases,45
05970,ALT050B55,23448,2,respiratory_diseases,50
05970,ALT055B60,21389,8,respiratory_diseases,55
05970,ALT060B65,18385,11,respiratory_diseases,60
05970,ALT065B70,15535,22,respiratory_diseases,65
05970,ALT070B75,11633,26,respiratory_diseases,70
05970,ALT075B80,14734,59,respiratory_diseases,75
05970,ALT080B85,9374,49,respiratory_diseases,80
05970,ALT085B90,5201,53,respiratory_diseases,85
05970,ALT090UM,2340,36,respiratory_diseases,90
05974,ALT000,2725,0,respiratory_diseases,0
05974,ALT001B15,38982,0,respiratory_diseases,1
05974,ALT015B20,17288,0,respiratory_diseases,15
05974,ALT020B25,16886,0,respiratory_diseases,20
05974,ALT025B30,17048,0,respiratory_diseases,25
05974,ALT030B35,16938,0,respiratory_diseases,30
05974,ALT035B40,17171,0,respiratory_diseases,35
05974,ALT040B45,17622,1,respiratory_diseases,40
05974,ALT045B50,24018,1,respiratory_diseases,45
05974,ALT050B55,26715,4,respiratory_diseases,50
05974,ALT055B60,23903,7,respiratory_diseases,55
05974,ALT060B65,19777,10,respiratory_diseases,60
05974,ALT065B70,16317,24,respiratory_diseases,65
05974,ALT070B75,12479,19,respiratory_diseases,70
05974,ALT075B80,15636,38,respiratory_diseases,75
05974,ALT080B85,9816,45,respiratory_diseases,80
05974,ALT085B90,5540,58,respiratory_diseases,85
05974,ALT090UM,2794,40,respiratory_diseases,90
05978,ALT000,3398,0,respiratory_diseases,0
05978,ALT001B15,47510,0,respiratory_diseases,1
05978,ALT015B20,21219,0,respiratory_diseases,15
05978,ALT020B25,20941,0,respiratory_diseases,20
05978,ALT025B30,21383,1,respiratory_diseases,25
05978,ALT030B35,21062,0,respiratory_diseases,30
05978,ALT035B40,22222,2,respiratory_diseases,35
05978,ALT040B45,22724,1,respiratory_diseases,40
05978,ALT045B50,30900,2,respiratory_diseases,45
05978,ALT050B55,35054,3,respiratory_diseases,50
05978,ALT055B60,32020,12,respiratory_diseases,55
05978,ALT060B65,27481,18,respiratory_diseases,60
05978,ALT065B70,23249,28,respiratory_diseases,65
05978,ALT070B75,18301,42,respiratory_diseases,70
05978,ALT075B80,21154,78,respiratory_diseases,75
05978,ALT080B85,13661,73,respiratory_diseases,80
05978,ALT085B90,7927,99,respiratory_diseases,85
05978,ALT090UM,3663,74,respiratory_diseases,90
06411,ALT000,1684,0,respiratory_diseases,0
06411,ALT001B15,19413,0,respiratory_diseases,1
06411,ALT015B20,7668,0,respiratory_diseases,15
06411,ALT020B25,13797,0,respiratory_diseases,20
06411,ALT025B30,16710,0,respiratory_diseases,25
06411,ALT030B35,12524,0,respiratory_diseases,30
06411,ALT035B40,10232,0,respiratory_diseases,35
06411,ALT040B45,9133,0,respiratory_diseases,40
06411,ALT045B50,10551,0,respiratory_diseases,45
06411,ALT050B55,11006,0,respiratory_diseases,50
06411,ALT055B60,9667,3,respiratory_diseases,55
06411,ALT060B65,7850,2,respiratory_diseases,60
06411,ALT065B70,7209,10,respiratory_diseases,65
06411,ALT070B75,5817,9,respiratory_diseases,70
06411,ALT075B80,6287,16,respiratory_diseases,75
06411,ALT080B85,3970,11,respiratory_diseases,80
06411,ALT085B90,2374,17,respiratory_diseases,85
06411,ALT090UM,1545,27,respiratory_diseases,90
06412,ALT000,8745,0,respiratory_diseases,0
06412,ALT001B15,96193,0,respiratory_diseases,1
06412,ALT015B20,30982,0,respiratory_diseases,15
06412,ALT020B25,42856,1,respiratory_diseases,20
06412,ALT025B30,65509,0,respiratory_diseases,25
06412,ALT030B35,68366,0,respiratory_diseases,30
06412,ALT035B40,61777,0,respiratory_diseases,35
06412,ALT040B45,54360,1,respiratory_diseases,40
06412,ALT045B50,57259,3,respiratory_diseases,45
06412,ALT050B55,54939,0,respiratory_diseases,50
06412,ALT055B60,43502,7,respiratory_diseases,55
06412,ALT060B65,35952,13,respiratory_diseases,60
06412,ALT065B70,32037,43,respiratory_diseases,65
06412,ALT070B75,25992,63,respiratory_diseases,70
06412,ALT075B80,26191,71,respiratory_diseases,75
06412,ALT080B85,16280,80,respiratory_diseases,80
06412,ALT085B90,9652,66,respiratory_diseases,85
06412,ALT090UM,5822,86,respiratory_diseases,90
06413,ALT000,1521,0,respiratory_diseases,0
06413,ALT001B15,17956,0,respiratory_diseases,1
06413,ALT015B20,5922,0,respiratory_diseases,15
06413,ALT020B25,7734,0,respiratory_diseases,20
06413,ALT025B30,10321,0,respiratory_diseases,25
06413,ALT030B35,9817,0,respiratory_diseases,30
06413,ALT035B40,8807,0,respiratory_diseases,35
06413,ALT040B45,8276,0,respiratory_diseases,40
06413,ALT045B50,9175,0,respiratory_diseases,45
06413,ALT050B55,9462,2,respiratory_diseases,50
06413,ALT055B60,7951,1,respiratory_diseases,55
06413,ALT060B65,6585,1,respiratory_diseases,60
06413,ALT065B70,5669,15,respiratory_diseases,65
06413,ALT070B75,4758,15,respiratory_diseases,70
06413,ALT075B80,4886,14,respiratory_diseases,75
06413,ALT080B85,3130,17,respiratory_diseases,80
06413,ALT085B90,1686,20,respiratory_diseases,85
06413,ALT090UM,933,22,respiratory_diseases,90
06414,ALT000,3270,0,respiratory_diseases,0
06414,ALT001B15,37660,0,respiratory_diseases,1
06414,ALT015B20,13872,0,respiratory_diseases,15
06414,ALT020B25,15601,0,respiratory_diseases,20
06414,ALT025B30,18594,0,respiratory_diseases,25
06414,ALT030B35,19041,0,respiratory_diseases,30
06414,ALT035B40,19131,0,respiratory_diseases,35
06414,ALT040B45,17894,0,respiratory_diseases,40
06414,ALT045B50,20981,2,respiratory_diseases,45
06414,ALT050B55,22184,3,respiratory_diseases,50
06414,ALT055B60,18693,6,respiratory_diseases,55
06414,ALT060B65,15312,7,respiratory_diseases,60
06414,ALT065B70,14131,25,respiratory_diseases,65
06414,ALT070B75,12318,19,respiratory_diseases,70
06414,ALT075B80,13025,30,respiratory_diseases,75
06414,ALT080B85,8175,35,respiratory_diseases,80
06414,ALT085B90,4733,35,respiratory_diseases,85
06414,ALT090UM,3004,30,respiratory_diseases,90
06431,ALT000,2278,0,respiratory_diseases,0
06431,ALT001B15,32520,0,respiratory_diseases,1
06431,ALT015B20,14156,0,respiratory_diseases,15
06431,ALT020B25,14034,0,respiratory_diseases,20
06431,ALT025B30,14697,0,respiratory_diseases,25
06431,ALT030B35,14962,0,respiratory_diseases,30
06431,ALT035B40,15414,0,respiratory_diseases,35
06431,ALT040B45,15268,0,respiratory_diseases,40
06431,ALT045B50,21621,1,respiratory_diseases,45
06431,ALT050B55,24623,3,respiratory_diseases,50
06431,ALT055B60,21873,4,respiratory_diseases,55
06431,ALT060B65,18004,19,respiratory_diseases,60
06431,ALT065B70,16265,14,respiratory_diseases,65
06431,ALT070B75,12116,23,respiratory_diseases,70
06431,ALT075B80,14112,50,respiratory_diseases,75
06431,ALT080B85,8861,47,respiratory_diseases,80
06431,ALT085B90,4782,46,respiratory_diseases,85
06431,ALT090UM,2349,45,respiratory_diseases,90
06432,ALT000,2803,0,respiratory_diseases,0
06432,ALT001B15,38023,0,respiratory_diseases,1
06432,ALT015B20,16189,0,respiratory_diseases,15
06432,ALT020B25,16223,0,respiratory_diseases,20
06432,ALT025B30,17311,0,respiratory_diseases,25
06432,ALT030B35,16389,0,respiratory_diseases,30
06432,ALT035B40,17905,0,respiratory_diseases,35
06432,ALT040B45,17806,0,respiratory_diseases,40
06432,ALT045B50,23919,1,respiratory_diseases,45
06432,ALT050B55,26697,4,respiratory_diseases,50
06432,ALT055B60,22721,2,respiratory_diseases,55
06432,ALT060B65,18664,9,respiratory_diseases,60
06432,ALT065B70,17286,18,respiratory_diseases,65
06432,ALT070B75,12992,11,respiratory_diseases,70
06432,ALT075B80,14240,27,respiratory_diseases,75
06432,ALT080B85,8669,37,respiratory_diseases,80
06432,ALT085B90,4592,37,respiratory_diseases,85
06432,ALT090UM,2315,38,respiratory_diseases,90
06433,ALT000,2939,0,respiratory_diseases,0
06433,ALT001B15,36472,0,respiratory_diseases,1
06433,ALT015B20,14343,0,respiratory_diseases,15
06433,ALT020B25,15419,0,respiratory_diseases,20
06433,ALT025B30,17431,0,respiratory_diseases,25
06433,ALT030B35,17483,0,respiratory_diseases,30
